,Region,Sub-region,Country,ISO3 code,M49 code,RE or Non-RE,Group Technology,Technology,Sub-Technology,Producer Type,Year,Electricity Generation (GWh),Electricity Installed Capacity (MW),Heat Generation (TJ),Public Flows (2022 USD M),SDG 7a1 Intl. Public Flows (2022 USD M),SDG 7b1 RE capacity per capita (W/inhabitant)
71152,Americas,Latin America and the Caribbean,Argentina,ARG,32,Total Non-Renewable,Fossil fuels,Coal and peat,Coal and peat,On-grid electricity,2012,3037.0,908.28,,,,
71153,Americas,Latin America and the Caribbean,Argentina,ARG,32,Total Non-Renewable,Fossil fuels,Coal and peat,Coal and peat,On-grid electricity,2013,2658.0,675.0,,,,
71154,Americas,Latin America and the Caribbean,Argentina,ARG,32,Total Non-Renewable,Fossil fuels,Coal and peat,Coal and peat,On-grid electricity,2014,3041.0,675.0,,,,
71155,Americas,Latin America and the Caribbean,Argentina,ARG,32,Total Non-Renewable,Fossil fuels,Coal and peat,Coal and peat,On-grid electricity,2015,2928.0,500.0,,,,
71156,Americas,Latin America and the Caribbean,Argentina,ARG,32,Total Non-Renewable,Fossil fuels,Coal and peat,Coal and peat,On-grid electricity,2016,2369.0,500.0,,,,
71157,Americas,Latin America and the Caribbean,Argentina,ARG,32,Total Non-Renewable,Fossil fuels,Coal and peat,Coal and peat,On-grid electricity,2017,2251.18,500.0,,,,
71158,Americas,Latin America and the Caribbean,Argentina,ARG,32,Total Non-Renewable,Fossil fuels,Coal and peat,Coal and peat,On-grid electricity,2018,2292.03,500.0,,,,
71159,Americas,Latin America and the Caribbean,Argentina,ARG,32,Total Non-Renewable,Fossil fuels,Coal and peat,Coal and peat,On-grid electricity,2019,1285.13,500.0,,,,
71160,Americas,Latin America and the Caribbean,Argentina,ARG,32,Total Non-Renewable,Fossil fuels,Coal and peat,Coal and peat,On-grid electricity,2020,1869.75,500.0,,,,
71161,Americas,Latin America and the Caribbean,Argentina,ARG,32,Total Non-Renewable,Fossil fuels,Coal and peat,Coal and peat,On-grid electricity,2021,2786.0,500.0,,,,
71162,Americas,Latin America and the Caribbean,Argentina,ARG,32,Total Non-Renewable,Fossil fuels,Coal and peat,Coal and peat,On-grid electricity,2022,2654.0,500.0,,,,
71163,Americas,Latin America and the Caribbean,Argentina,ARG,32,Total Non-Renewable,Fossil fuels,Coal and peat,Coal and peat,On-grid electricity,2023,2654.0,500.0,,,,
71164,Americas,Latin America and the Caribbean,Argentina,ARG,32,Total Non-Renewable,Fossil fuels,Coal and peat,Coal and peat,On-grid electricity,2024,,500.0,,,,
71165,Americas,Latin America and the Caribbean,Argentina,ARG,32,Total Non-Renewable,Fossil fuels,Fossil fuels n.e.s.,Fossil fuels n.e.s.,All types,2001,,,,116.59,,
71166,Americas,Latin America and the Caribbean,Argentina,ARG,32,Total Non-Renewable,Fossil fuels,Fossil fuels n.e.s.,Fossil fuels n.e.s.,All types,2004,,,,43.39,,
71167,Americas,Latin America and the Caribbean,Argentina,ARG,32,Total Non-Renewable,Fossil fuels,Fossil fuels n.e.s.,Fossil fuels n.e.s.,All types,2008,,,,23.85,,
71168,Americas,Latin America and the Caribbean,Argentina,ARG,32,Total Non-Renewable,Fossil fuels,Fossil fuels n.e.s.,Fossil fuels n.e.s.,All types,2022,,,,50.0,,
71169,Americas,Latin America and the Caribbean,Argentina,ARG,32,Total Non-Renewable,Fossil fuels,Natural gas,Natural gas,All types,2022,,,,70.0,,
71170,Americas,Latin America and the Caribbean,Argentina,ARG,32,Total Non-Renewable,Fossil fuels,Natural gas,Natural gas,All types,2023,,,,177.29,,
71171,Americas,Latin America and the Caribbean,Argentina,ARG,32,Total Non-Renewable,Fossil fuels,Natural gas,Natural gas,Off-grid electricity,2017,212.2,,,,,
71172,Americas,Latin America and the Caribbean,Argentina,ARG,32,Total Non-Renewable,Fossil fuels,Natural gas,Natural gas,Off-grid electricity,2018,215.67,,,,,
71173,Americas,Latin America and the Caribbean,Argentina,ARG,32,Total Non-Renewable,Fossil fuels,Natural gas,Natural gas,Off-grid electricity,2019,242.33,,,,,
71174,Americas,Latin America and the Caribbean,Argentina,ARG,32,Total Non-Renewable,Fossil fuels,Natural gas,Natural gas,Off-grid electricity,2020,166.74,,,,,
71175,Americas,Latin America and the Caribbean,Argentina,ARG,32,Total Non-Renewable,Fossil fuels,Natural gas,Natural gas,On-grid electricity,2000,49060.0,12305.5,,,,
71176,Americas,Latin America and the Caribbean,Argentina,ARG,32,Total Non-Renewable,Fossil fuels,Natural gas,Natural gas,On-grid electricity,2001,43137.0,13774.74,,,,
71177,Americas,Latin America and the Caribbean,Argentina,ARG,32,Total Non-Renewable,Fossil fuels,Natural gas,Natural gas,On-grid electricity,2002,40567.0,14018.5,,,,
71178,Americas,Latin America and the Caribbean,Argentina,ARG,32,Total Non-Renewable,Fossil fuels,Natural gas,Natural gas,On-grid electricity,2003,47585.0,14006.09,,,,
71179,Americas,Latin America and the Caribbean,Argentina,ARG,32,Total Non-Renewable,Fossil fuels,Natural gas,Natural gas,On-grid electricity,2004,54936.0,12702.79,,,,
71180,Americas,Latin America and the Caribbean,Argentina,ARG,32,Total Non-Renewable,Fossil fuels,Natural gas,Natural gas,On-grid electricity,2005,56122.0,12175.15,,,,
71181,Americas,Latin America and the Caribbean,Argentina,ARG,32,Total Non-Renewable,Fossil fuels,Natural gas,Natural gas,On-grid electricity,2006,57123.0,11306.44,,,,
71182,Americas,Latin America and the Caribbean,Argentina,ARG,32,Total Non-Renewable,Fossil fuels,Natural gas,Natural gas,On-grid electricity,2007,59779.0,10133.33,,,,
71183,Americas,Latin America and the Caribbean,Argentina,ARG,32,Total Non-Renewable,Fossil fuels,Natural gas,Natural gas,On-grid electricity,2008,65854.0,10832.44,,,,
71184,Americas,Latin America and the Caribbean,Argentina,ARG,32,Total Non-Renewable,Fossil fuels,Natural gas,Natural gas,On-grid electricity,2009,65121.0,12791.0,,,,
71185,Americas,Latin America and the Caribbean,Argentina,ARG,32,Total Non-Renewable,Fossil fuels,Natural gas,Natural gas,On-grid electricity,2010,64470.0,11738.6,,,,
71186,Americas,Latin America and the Caribbean,Argentina,ARG,32,Total Non-Renewable,Fossil fuels,Natural gas,Natural gas,On-grid electricity,2011,67409.0,11460.82,,,,
71187,Americas,Latin America and the Caribbean,Argentina,ARG,32,Total Non-Renewable,Fossil fuels,Natural gas,Natural gas,On-grid electricity,2012,75132.0,12445.43,,,,
71188,Americas,Latin America and the Caribbean,Argentina,ARG,32,Total Non-Renewable,Fossil fuels,Natural gas,Natural gas,On-grid electricity,2013,74896.0,17028.35,,,,
71189,Americas,Latin America and the Caribbean,Argentina,ARG,32,Total Non-Renewable,Fossil fuels,Natural gas,Natural gas,On-grid electricity,2014,76573.0,17276.35,,,,
71190,Americas,Latin America and the Caribbean,Argentina,ARG,32,Total Non-Renewable,Fossil fuels,Natural gas,Natural gas,On-grid electricity,2015,78770.0,15733.6,,,,
71191,Americas,Latin America and the Caribbean,Argentina,ARG,32,Total Non-Renewable,Fossil fuels,Natural gas,Natural gas,On-grid electricity,2016,83847.0,16041.11,,,,
